course_id,user_id
1775,20
1996,20
1689,20
1892,20
2077,20
1609,20
1300,20
1743,20
1031,20
1444,20
1000,20
1537,20
1257,20
2423,20
874,20
1736,20
457,20
1748,20
22,20
1168,20
735,20
1370,20
2012,20
2152,20
1576,20
1069,20
336,20
228,20
516,20
88,20
738,20
1848,20
2029,20
883,20
2205,20
1878,20
1542,20
480,20
716,20
924,20
793,20
70,20
972,20
1116,20
523,20
2447,20
1377,20
2135,20
862,20
1247,20
1298,20
994,20
2388,20
651,20
616,20
470,20
1087,20
976,20
959,20
1003,20
2459,20
2302,20
230,20
502,20
782,20
1301,20
1144,20
356,20
2184,20
52,20
713,20
1482,20
1947,20
357,20
900,20
1012,20
1589,20
1310,20
1511,20
562,20
1108,20
2177,20
1772,20
2009,20
1039,20
2269,20
2202,20
273,20
1109,20
1175,20
1938,20
339,20
1073,20
1884,20
1901,20
711,20
931,20
105,20
1780,20
1544,20
61,20
1393,20
2433,20
1981,20
864,20
464,20
2334,20
440,20
1261,20
1306,20
1717,20
1999,20
1048,20
1727,20
1724,20
928,20
2008,20
2404,20
517,20
2102,20
922,20
1588,20
1415,20
2063,20
1812,20
1028,20
2294,20
944,20
999,20
904,20
231,20
1798,20
2304,20
225,20
1213,20
1072,20
119,20
2229,20
227,20
334,20
2028,20
1693,20
638,20
122,20
1887,20
1047,20
2203,20
5,20
2141,20
1506,20
2346,20
1807,20
2236,20
140,20
1859,20
1563,20
1793,20
461,20
1910,20
1435,20
138,20
2280,20
280,20
385,20
2155,20
2412,20
501,20
1702,20
1623,20
26,20
2181,20
882,20
2182,20
1539,20
1105,20
2325,20
1518,20
1237,20
173,20
477,20
1359,20
2370,20
2042,20
599,20
1325,20
1905,20
891,20
313,20
1408,20
1013,20
1624,20
1517,20
737,20
640,20
325,20
1009,20
1580,20
948,20
33,20
586,20
2264,20
2276,20
255,20
1857,20
192,20
740,20
345,20
1279,20
1957,20
1650,20
2076,20
709,20
363,20
704,20
1184,20
1033,20
1304,20
444,20
2017,20
2201,20
831,20
671,20
718,20
1060,20
875,21
187,21
186,21
397,21
1778,21
273,21
2469,21
741,21
1237,21
2207,21
874,21
850,21
1938,21
1905,21
1279,21
173,21
1689,21
2139,21
1254,21
957,21
280,21
1033,21
1415,21
464,21
924,21
2009,21
1149,21
301,21
1881,21
430,21
1003,21
886,21
1664,21
2029,21
1012,21
1743,21
2229,21
1213,21
1048,21
2225,21
1917,21
1141,21
437,21
1713,21
1298,21
26,21
461,21
2236,21
2040,21
22,21
1693,21
725,21
2313,21
2245,21
454,21
1174,21
245,21
604,21
580,21
1910,21
1039,21
1861,21
650,21
1712,21
553,21
1533,21
1284,21
2371,21
1788,21
2017,21
266,21
1255,21
1421,21
215,21
1407,21
2184,21
2423,21
1605,21
1595,21
1582,21
1714,21
520,21
513,21
2152,21
2393,21
11,21
1641,21
1948,21
1377,21
1393,21
1457,21
1892,21
1281,21
511,21
2023,21
1370,21
1549,21
2432,21
2274,21
122,21
1801,21
480,21
1692,21
1069,21
1479,21
1422,21
2260,21
363,21
1650,21
36,21
138,21
345,21
793,21
848,21
909,21
914,21
440,21
1257,21
2250,21
2154,21
2012,21
2331,21
1997,21
284,21
1830,21
1951,21
1020,21
2413,21
1175,21
2188,21
1262,21
1702,21
967,21
1345,21
947,21
950,21
2150,21
671,21
516,21
2360,21
864,21
330,21
794,21
231,21
2061,21
651,21
2233,21
573,21
2438,21
1280,21
636,21
294,21
1722,21
1735,21
1677,21
1607,21
1914,21
883,21
704,21
94,21
1587,21
2,21
1855,21
52,21
2074,21
1913,21
2349,21
934,21
668,21
2112,21
586,21
502,21
1726,21
357,21
1622,21
994,21
501,21
517,21
2022,21
1730,21
1820,21
1518,21
1793,21
1542,21
1224,21
2185,21
1580,21
817,21
1161,21
1742,21
877,21
524,21
1579,21
2077,21
931,21
147,21
277,21
1123,21
2412,21
987,21
556,21
1382,21
1798,21
398,21
1623,21
2134,21
1947,21
5,21
172,21
2435,21
1690,21
2370,21
225,21
1168,21
1744,21
560,21
978,21
2076,21
948,21
2115,21
141,21
412,21
1554,21
194,21
1544,21
754,21
1517,21
486,21
2138,21
972,21
562,21
944,21
1736,21
2367,21
1300,21
32,21
966,21
407,21
1704,21
599,21
88,21
1688,21
1026,21
1184,21
1435,21
2141,21
1346,21
1999,21
2027,21
1325,21
567,21
41,21
711,21
1379,21
2400,21
928,21
2205,21
2407,21
2140,21
734,21
1781,21
339,21
1073,21
421,21
1085,21
2085,21
588,21
70,21
1182,21
364,21
469,21
1198,21
402,21
12,21
317,21
334,21
2181,21
325,21
1727,21
61,21
1272,21
738,21
1624,21
1772,21
2304,21
1534,21
2276,21
206,21
1301,21
1716,21
1364,21
2196,21
1548,21
2008,21
2296,21
193,21
629,21
907,21
227,21
2203,21
1975,21
2227,21
1409,21
1367,21
831,21
290,21
2231,21
856,21
1537,21
1829,21
1883,21
1006,21
1576,21
1721,21
840,21
2444,21
1589,21
2264,21
1875,21
1444,21
1261,21
7,21
1812,21
2110,21
662,21
2165,21
633,21
829,21
891,21
709,21
429,21
255,21
1775,21
1642,21
735,21
1898,21
1825,21
1668,21
2425,21
69,21
1412,21
1154,21
385,21
1957,21
233,21
1000,21
1540,21
612,21
2339,21
213,21
2280,21
262,21
35,21
2295,21
990,21
485,21
1060,21
1155,21
2028,21
1304,21
2224,21
467,21
184,21
314,21
1013,21
2102,21
105,21
723,21
313,21
33,21
2484,21
1132,21
271,21
1504,21
2095,21
1333,21
492,21
1506,21
999,21
583,21
1339,21
1674,21
1884,21
2359,21
2320,21
1462,21
1684,21
2160,21
442,21
2182,21
1656,21
1359,21
1539,21
2404,21
1084,21
1028,21
2485,21
2416,21
1306,21
1108,21
673,21
1251,21
1592,21
1159,21
771,21
2101,21
2084,21
356,21
1310,21
1764,21
2042,21
1111,21
457,21
1609,21
740,21
1438,21
713,21
1963,21
1490,21
1918,21
638,21
2126,21
2177,21
2255,21
1189,21
1995,21
1509,21
1144,21
1416,21
2269,21
1072,21
1978,21
1501,21
675,21
1807,21
523,21
1923,21
1516,21
1922,21
1099,21
1847,21
470,21
1061,21
42,21
807,21
1511,21
1717,21
1887,21
2386,21
2253,21
882,21
2051,21
1497,21
2083,21
237,21
519,21
1604,21
1588,21
622,21
658,21
1986,21
197,21
1780,21
703,21
2443,21
1946,21
535,22
1513,22
1081,22
2110,22
2234,22
567,22
1703,22
1536,22
2195,22
28,22
1838,22
902,22
1912,22
1125,22
1348,22
1619,22
318,22
826,22
1830,22
2408,22
2476,22
1361,22
1968,22
272,22
1424,22
1256,22
1288,22
921,22
2111,22
154,22
1571,22
2363,22
1557,22
2136,22
1532,22
1313,22
2307,22
2374,22
2133,22
2151,22
1230,22
2030,22
520,22
1245,22
158,22
587,22
2337,22
1675,22
559,22
2411,22
1678,22
1862,22
176,22
1407,22
1507,22
2296,22
2370,22
2220,22
596,22
247,22
69,22
740,22
752,22
2360,22
1680,22
180,22
23,22
1584,22
1204,22
609,22
889,22
655,22
1432,22
1431,22
1921,22
1261,22
2300,22
2209,22
1052,22
2097,22
1481,22
901,22
315,22
2395,22
688,22
1702,22
2238,22
2175,22
1400,22
1958,22
2327,22
1060,22
2170,22
133,22
468,22
1547,22
2199,22
144,22
1300,22
233,22
451,22
60,22
1418,22
1428,22
662,22
1425,22
2291,22
2392,22
1561,22
234,22
718,22
38,22
1095,22
1262,22
24,22
2389,22
2339,22
2212,22
430,22
828,22
1224,22
1790,22
116,22
1365,22
610,22
1144,22
1602,22
1597,22
1401,22
798,22
834,22
1492,22
1153,22
2143,22
2317,22
1541,22
411,22
799,22
2019,22
1873,22
962,22
747,22
660,22
2273,22
99,22
323,22
1182,22
59,22
625,22
1065,22
923,22
1852,22
366,22
883,22
768,22
148,22
1451,22
2407,22
444,22
1008,22
417,22
635,22
1859,22
2287,22
2280,22
418,22
699,22
2114,22
701,22
2083,22
719,22
1354,22
2486,22
1124,22
692,22
1403,22
723,22
1194,22
590,22
989,22
1806,22
893,22
2375,22
2216,22
1277,22
1427,22
1944,22
2148,22
1472,22
979,22
1176,22
1501,22
472,22
1214,22
1453,22
416,22
352,22
2431,22
1370,22
789,22
1640,22
386,22
780,22
820,22
29,22
1715,22
1200,22
473,22
689,22
2092,22
1419,22
670,22
550,22
64,22
442,22
1953,22
895,22
659,22
379,22
1659,22
767,22
644,22
678,22
869,22
7,22
1267,22
75,22
2435,22
445,22
822,22
1328,22
2299,22
2159,22
2046,22
356,22
558,22
1662,22
1151,22
141,22
3,22
642,22
249,22
123,22
905,22
746,22
420,22
2419,22
574,22
1566,22
1795,22
591,22
854,22
908,22
547,22
714,22
671,22
1596,22
573,22
1569,22
682,22
876,22
2099,22
792,22
691,22
2071,22
568,22
1012,22
189,22
2308,22
1750,22
305,22
2109,22
1651,22
1756,22
1213,22
519,22
1222,22
1485,22
531,22
1002,22
1412,22
1344,22
171,22
2271,22
1663,22
1969,22
1803,22
1386,22
382,22
1253,22
452,22
651,22
1718,22
1833,22
1020,22
1331,22
1979,22
579,22
1645,22
2011,22
1371,22
1336,22
42,22
750,22
2402,22
943,22
1638,22
371,22
1056,22
1375,22
2288,22
85,22
1016,22
2385,22
50,22
460,22
1863,22
308,22
2465,22
1164,22
2283,22
605,22
897,22
1398,22
130,22
96,22
2113,22
361,22
1347,22
2446,22
2003,22
1436,22
2335,22
1350,22
1484,22
490,22
968,22
242,22
1527,22
1315,22
1616,22
2427,22
1990,22
254,22
1658,22
852,22
1449,22
287,22
797,22
1352,22
1497,22
2378,22
1612,22
1876,22
1147,22
2344,22
790,22
236,22
2332,22
1383,22
1319,22
260,22
421,22
1506,22
1601,22
2358,22
1701,22
478,22
2232,22
193,22
454,22
1266,22
98,22
434,22
2161,22
1475,22
2145,22
2437,22
1528,22
1736,22
2066,22
553,22
562,22
183,22
830,22
855,22
2038,22
1108,22
836,22
982,22
503,22
84,22
1146,22
1122,22
727,22
1615,22
1720,22
1683,22
2311,22
8,22
118,22
839,22
2282,22
390,22
37,22
1105,22
1610,22
1296,22
1850,22
707,22
1100,22
129,22
2379,22
775,22
1587,22
1959,22
1282,22
1801,22
664,22
1026,22
1555,22
542,22
1395,22
2039,22
2401,22
930,22
1278,22
1705,22
1080,22
186,22
124,22
1077,22
920,22
2,22
1101,22
1239,22
1234,22
1010,22
597,22
2275,22
1482,22
1212,22
1004,22
153,22
1856,22
2045,22
6,22
1499,22
34,22
1630,22
969,22
1051,22
393,22
1960,22
1875,22
1281,22
1760,22
887,22
297,22
20,22
1540,22
934,22
935,22
1970,22
1307,22
1882,22
736,22
1134,22
2318,22
2025,22
439,22
1661,22
674,22
204,22
1244,22
271,22
677,22
1931,22
2160,22
326,22
262,22
1064,22
1797,22
1078,22
2080,22
1297,22
1837,22
819,22
2265,22
1991,22
337,22
2149,22
2242,22
2230,22
2165,22
1433,22
1952,22
2146,22
1914,22
1933,22
1913,22
296,22
1626,22
627,22
266,22
877,22
1192,22
400,22
115,22
2043,22
1687,22
2271,23
1125,23
701,23
852,23
98,23
2238,23
893,23
361,23
69,23
430,23
760,23
736,23
233,23
1651,23
1282,23
473,23
1601,23
2375,23
1182,23
2151,23
1008,23
2273,23
1602,23
1222,23
1702,23
2025,23
659,23
1212,23
3,23
23,23
379,23
1245,23
442,23
692,23
1532,23
2149,23
1527,23
1253,23
1616,23
1541,23
579,23
1407,23
189,23
2160,23
1176,23
2392,23
85,23
1513,23
1944,23
2265,23
1124,23
642,23
597,23
337,23
183,23
2011,23
254,23
1970,23
1528,23
535,23
158,23
591,23
1262,23
1277,23
371,23
1873,23
752,23
1914,23
297,23
2275,23
2099,23
792,23
2401,23
1313,23
366,23
974,23
664,23
1449,23
775,23
1661,23
609,23
828,23
1453,23
1436,23
798,23
2446,23
1200,23
2230,23
707,23
59,23
1296,23
727,23
1261,23
519,23
678,23
2242,23
1859,23
42,23
2379,23
2111,23
124,23
123,23
118,23
767,23
1016,23
1105,23
1760,23
1736,23
34,23
1052,23
478,23
567,23
180,23
1300,23
1244,23
1442,23
1797,23
308,23
1882,23
2030,23
1002,23
1331,23
677,23
2402,23
417,23
2419,23
1968,23
819,23
568,23
444,23
2311,23
193,23
982,23
625,23
897,23
1347,23
2486,23
249,23
923,23
356,23
1626,23
962,23
64,23
390,23
558,23
689,23
2431,23
590,23
1675,23
1064,23
318,23
1492,23
2159,23
2092,23
454,23
1561,23
1952,23
2039,23
352,23
2045,23
574,23
204,23
979,23
869,23
930,23
1194,23
1687,23
133,23
2195,23
1080,23
1288,23
1555,23
452,23
1506,23
1056,23
1979,23
20,23
610,23
2318,23
236,23
1862,23
820,23
1472,23
789,23
2071,23
2307,23
2327,23
1913,23
99,23
2170,23
1587,23
1801,23
671,23
1432,23
1224,23
326,23
1991,23
1164,23
1424,23
472,23
1153,23
989,23
1101,23
905,23
262,23
2212,23
1354,23
1319,23
1278,23
968,23
2133,23
830,23
1480,23
2282,23
2465,23
1395,23
434,23
37,23
1350,23
1412,23
84,23
1571,23
660,23
2344,23
1078,23
1959,23
1344,23
1122,23
460,23
242,23
2299,23
2080,23
1701,23
834,23
587,23
674,23
635,23
1876,23
1875,23
1095,23
2395,23
421,23
305,23
746,23
176,23
1431,23
1958,23
2308,23
682,23
1566,23
24,23
148,23
1315,23
1933,23
1239,23
1336,23
1151,23
296,23
1481,23
2300,23
1596,23
934,23
1680,23
1837,23
75,23
1234,23
186,23
2066,23
605,23
115,23
2435,23
1931,23
1501,23
2427,23
2145,23
1852,23
1750,23
651,23
550,23
768,23
531,23
144,23
559,23
1146,23
826,23
1645,23
2143,23
1803,23
154,23
854,23
2280,23
876,23
6,23
1026,23
1485,23
272,23
1352,23
1960,23
2337,23
1100,23
969,23
723,23
2408,23
323,23
2046,23
2161,23
1401,23
596,23
260,23
1863,23
2175,23
2407,23
490,23
1451,23
1720,23
2370,23
1297,23
416,23
1482,23
1921,23
2476,23
670,23
1806,23
2146,23
451,23
2360,23
644,23
1425,23
780,23
1638,23
547,23
439,23
1365,23
1213,23
382,23
747,23
8,23
1658,23
1584,23
943,23
908,23
935,23
1850,23
418,23
699,23
2378,23
895,23
2234,23
1678,23
2110,23
839,23
129,23
718,23
1197,23
1214,23
2291,23
1795,23
1204,23
266,23
116,23
1499,23
1547,23
740,23
1361,23
1536,23
2019,23
2288,23
826,24
271,24
962,24
651,24
1147,24
236,24
1296,24
1979,24
193,24
839,24
2151,24
1328,24
895,24
1297,24
974,24
780,24
1278,24
1760,24
943,24
1064,24
969,24
655,24
1204,24
798,24
2046,24
1002,24
2317,24
183,24
2160,24
1597,24
1386,24
1863,24
1838,24
1234,24
1436,24
1683,24
1541,24
1307,24
1913,24
625,24
2408,24
1412,24
830,24
2431,24
889,24
921,24
1125,24
2291,24
979,24
688,24
1361,24
1370,24
596,24
1506,24
297,24
920,24
852,24
1354,24
553,24
2030,24
662,24
574,24
930,24
1010,24
2379,24
2159,24
2,24
670,24
610,24
29,24
249,24
2360,24
719,24
1850,24
2161,24
1619,24
1056,24
1449,24
247,24
1756,24
2411,24
760,24
2238,24
361,24
901,24
171,24
1536,24
590,24
1587,24
1882,24
1224,24
144,24
416,24
2234,24
2307,24
337,24
2265,24
1239,24
2039,24
1497,24
2299,24
1151,24
797,24
23,24
2019,24
176,24
1146,24
2363,24
1134,24
642,24
141,24
767,24
519,24
2165,24
2395,24
2332,24
1200,24
262,24
64,24
1095,24
1383,24
699,24
2146,24
1612,24
1953,24
1912,24
69,24
3,24
2389,24
2344,24
1433,24
1830,24
1401,24
747,24
1081,24
439,24
1501,24
1701,24
2401,24
902,24
2283,24
1790,24
2212,24
1350,24
1630,24
490,24
85,24
1914,24
1004,24
98,24
1012,24
1990,24
2375,24
836,24
678,24
1952,24
472,24
315,24
272,24
559,24
1281,24
819,24
2280,24
430,24
2111,24
1492,24
1797,24
701,24
2337,24
1795,24
1658,24
118,24
869,24
834,24
1969,24
1078,24
2287,24
1571,24
689,24
1557,24
204,24
393,24
366,24
1222,24
1875,24
677,24
123,24
775,24
1601,24
2143,24
42,24
1527,24
1852,24
116,24
1319,24
1933,24
59,24
6,24
2195,24
124,24
503,24
2296,24
982,24
855,24
478,24
989,24
727,24
799,24
148,24
2275,24
266,24
718,24
1213,24
573,24
2311,24
1277,24
2175,24
1060,24
1640,24
1485,24
1256,24
158,24
1482,24
305,24
1431,24
1803,24
2043,24
587,24
2083,24
905,24
1931,24
1026,24
318,24
2114,24
635,24
790,24
1806,24
400,24
1020,24
7,24
421,24
434,24
2288,24
792,24
1507,24
2273,24
1266,24
1596,24
2300,24
1182,24
1230,24
2025,24
1403,24
1584,24
876,24
1678,24
1108,24
96,24
1481,24
1547,24
2145,24
707,24
1124,24
411,24
2136,24
2465,24
923,24
2109,24
2486,24
1153,24
189,24
664,24
562,24
99,24
542,24
130,24
50,24
1398,24
356,24
1602,24
2385,24
752,24
820,24
1267,24
736,24
1427,24
473,24
180,24
260,24
1313,24
75,24
1315,24
1428,24
1833,24
2110,24
2435,24
242,24
2148,24
37,24
1008,24
1101,24
1555,24
1616,24
605,24
2230,24
133,24
1958,24
1419,24
417,24
1375,24
1395,24
1371,24
1659,24
1253,24
460,24
1432,24
153,24
2318,24
1675,24
883,24
1720,24
567,24
1750,24
371,24
1862,24
627,24
296,24
2133,24
591,24
609,24
2092,24
115,24
1407,24
1540,24
2080,24
1703,24
908,24
1569,24
1856,24
60,24
2045,24
828,24
887,24
2097,24
2374,24
233,24
1051,24
1214,24
418,24
287,24
451,24
644,24
20,24
1105,24
520,24
1638,24
1472,24
579,24
8,24
854,24
1453,24
2066,24
723,24
1344,24
38,24
1715,24
2071,24
2222,24
1197,24
550,24
2216,24
2437,24
420,24
444,24
323,24
897,24
386,24
1680,24
2149,24
84,24
1991,24
535,24
454,24
445,24
1718,24
2003,24
935,24
1484,24
1194,24
1442,24
2282,24
1959,24
1968,24
1663,24
1418,24
1561,24
2407,24
442,24
1859,24
1365,24
1475,24
1065,24
1077,24
2378,24
1052,24
34,24
1451,24
2419,24
1532,24
692,24
1244,24
1499,24
2427,24
2038,24
2113,24
1336,24
2339,24
1425,24
1176,24
390,24
1566,24
714,24
698,24
531,24
154,24
1016,24
893,24
1164,24
660,24
822,24
326,24
2402,24
1100,24
746,24
1702,24
1610,24
568,24
1348,24
1661,24
2209,24
234,24
1347,24
597,24
1282,24
2220,24
2271,24
1528,24
129,24
1513,24
1645,24
2170,24
1212,24
671,24
1837,24
2199,24
2476,24
382,24
452,24
2011,24
789,24
2232,24
352,24
558,24
1331,24
1970,24
2392,24
691,24
768,24
1944,24
1300,24
740,24
2099,24
1424,24
1480,24
877,24
1873,24
1615,24
674,24
1960,24
2242,24
547,24
308,24
28,24
254,24
186,24
682,24
468,24
2327,24
750,24
1262,24
2308,24
1736,24
379,24
1687,24
2370,24
1400,24
934,24
1080,24
1801,24
1245,24
1261,24
2335,24
1662,24
2358,24
1122,24
1482,25
1245,25
1124,25
1615,25
1431,25
271,25
1555,25
1610,25
1008,25
2374,25
1970,25
2216,25
1164,25
2358,25
305,25
746,25
642,25
2307,25
930,25
1100,25
651,25
1147,25
2222,25
568,25
2045,25
542,25
1658,25
379,25
7,25
2378,25
1760,25
1244,25
1541,25
2149,25
183,25
1281,25
828,25
434,25
2111,25
2159,25
1675,25
1806,25
854,25
1958,25
2446,25
1080,25
1412,25
1065,25
1403,25
2030,25
2011,25
1336,25
935,25
1146,25
707,25
1313,25
452,25
2363,25
1386,25
1484,25
2370,25
691,25
2161,25
2099,25
1026,25
2083,25
1425,25
1830,25
473,25
59,25
1587,25
1715,25
1056,25
2160,25
1680,25
308,25
1331,25
1261,25
605,25
1921,25
1852,25
1315,25
2282,25
1720,25
337,25
393,25
2170,25
2209,25
2146,25
84,25
1256,25
1801,25
1492,25
962,25
2071,25
1277,25
1750,25
1153,25
567,25
1319,25
69,25
2476,25
2291,25
2435,25
1200,25
1328,25
901,25
99,25
2165,25
789,25
1481,25
1105,25
193,25
2283,25
260,25
2039,25
420,25
2271,25
559,25
1224,25
2280,25
670,25
42,25
723,25
2003,25
1307,25
189,25
2145,25
797,25
2375,25
553,25
1433,25
116,25
2392,25
1348,25
519,25
1239,25
767,25
692,25
760,25
371,25
430,25
1944,25
887,25
171,25
1020,25
141,25
660,25
590,25
547,25
451,25
24,25
2431,25
1756,25
1991,25
1296,25
780,25
1371,25
1859,25
1361,25
1182,25
1597,25
1144,25
1968,25
1602,25
2335,25
934,25
579,25
1095,25
982,25
775,25
2437,25
272,25
535,25
2337,25
1795,25
1527,25
655,25
1873,25
2230,25
2344,25
2114,25
417,25
1797,25
186,25
326,25
180,25
558,25
318,25
1651,25
2427,25
28,25
1584,25
2136,25
262,25
1952,25
1638,25
1222,25
2339,25
1060,25
1499,25
1347,25
38,25
1803,25
699,25
2389,25
1659,25
1077,25
688,25
897,25
1528,25
1507,25
2038,25
2238,25
1833,25
1569,25
1513,25
839,25
902,25
1282,25
352,25
1081,25
1453,25
1612,25
1449,25
2080,25
2195,25
29,25
1480,25
154,25
826,25
1645,25
1134,25
1407,25
531,25
1882,25
895,25
1213,25
1300,25
454,25
133,25
1383,25
1230,25
148,25
1979,25
1451,25
60,25
644,25
768,25
418,25
625,25
1703,25
1204,25
836,25
234,25
249,25
266,25
1078,25
2318,25
421,25
719,25
153,25
1418,25
2275,25
587,25
2419,25
2287,25
1662,25
573,25
2199,25
1663,25
37,25
2401,25
2212,25
2148,25
118,25
1540,25
750,25
1678,25
736,25
96,25
2300,25
1718,25
98,25
468,25
1736,25
2273,25
287,25
747,25
1472,25
1640,25
968,25
2043,25
1933,25
1960,25
1571,25
2066,25
2234,25
1790,25
830,25
1052,25
1442,25
1108,25
701,25
609,25
943,25
254,25
75,25
124,25
1395,25
204,25
382,25
2288,25
1344,25
610,25
1354,25
1424,25
689,25
64,25
877,25
34,25
1863,25
1192,25
2299,25
820,25
740,25
1419,25
1837,25
297,25
792,25
2220,25
2232,25
2151,25
8,25
798,25
1267,25
1856,25
445,25
1370,25
727,25
1253,25
591,25
236,25
889,25
1566,25
822,25
2,25
905,25
974,25
2411,25
85,25
1010,25
664,25
1701,25
2133,25
2402,25
1990,25
678,25
1427,25
2109,25
2113,25
597,25
1532,25
1012,25
3,25
2407,25
50,25
1002,25
2465,25
1626,25
129,25
1497,25
921,25
1016,25
144,25
130,25
1278,25
869,25
1064,25
158,25
834,25
718,25
1876,25
1601,25
1122,25
23,25
115,25
323,25
677,25
1561,25
1705,25
233,25
682,25
2308,25
366,25
1485,25
1557,25
520,25
1428,25
390,25
1661,25
1125,25
2175,25
361,25
1596,25
1536,25
1297,25
20,25
1365,25
908,25
1197,25
356,25
1969,25
1214,25
2019,25
674,25
969,25
439,25
574,25
1913,25
799,25
2097,25
627,25
714,25
1475,25
1914,25
752,25
1176,25
1398,25
386,25
1194,25
1151,25
562,25
1004,25
1212,25
1350,25
2379,25
1432,25
2143,25
1953,25
659,25
1862,25
400,25
296,25
1630,25
490,25
2311,25
1506,25
1051,25
635,25
671,25
2,26
242,26
1412,26
1702,26
1122,26
678,26
1912,26
1856,26
20,26
1008,26
2427,26
1837,26
1790,26
2083,26
767,26
1395,26
1418,26
1108,26
1806,26
1080,26
1371,26
123,26
129,26
1144,26
1328,26
930,26
799,26
1266,26
326,26
233,26
60,26
1718,26
2374,26
183,26
839,26
439,26
819,26
2148,26
905,26
1873,26
2378,26
1370,26
2283,26
1296,26
1979,26
1959,26
535,26
1701,26
670,26
2212,26
1078,26
271,26
2242,26
2360,26
2363,26
1506,26
2344,26
2011,26
1960,26
430,26
29,26
96,26
2375,26
1584,26
2395,26
260,26
2327,26
2199,26
1952,26
1164,26
1336,26
1705,26
69,26
444,26
1125,26
1026,26
542,26
2220,26
2308,26
1931,26
98,26
698,26
573,26
854,26
692,26
2291,26
1662,26
1095,26
889,26
490,26
1146,26
115,26
266,26
1540,26
897,26
1513,26
1803,26
1715,26
1194,26
1830,26
746,26
1134,26
473,26
460,26
855,26
99,26
1239,26
247,26
1278,26
579,26
828,26
468,26
393,26
308,26
1833,26
50,26
84,26
2265,26
416,26
1352,26
1720,26
1051,26
591,26
1561,26
2039,26
1401,26
1499,26
1204,26
2097,26
877,26
3,26
664,26
2195,26
1760,26
714,26
141,26
2111,26
1244,26
189,26
1213,26
969,26
1501,26
1300,26
2145,26
1056,26
2437,26
1601,26
2435,26
682,26
2113,26
718,26
1536,26
2296,26
297,26
2151,26
2025,26
1630,26
478,26
503,26
1398,26
1400,26
723,26
296,26
445,26
974,26
2307,26
452,26
180,26
1616,26
635,26
887,26
674,26
559,26
171,26
1990,26
2003,26
1222,26
1933,26
792,26
2282,26
2159,26
1348,26
1212,26
1277,26
689,26
627,26
2299,26
1638,26
520,26
822,26
760,26
2071,26
2401,26
1153,26
1615,26
1863,26
1661,26
158,26
660,26
943,26
1081,26
1151,26
204,26
979,26
727,26
1313,26
1527,26
2143,26
736,26
1375,26
7,26
390,26
1797,26
1678,26
1482,26
1651,26
826,26
574,26
1100,26
1472,26
1347,26
1850,26
2038,26
1970,26
34,26
1354,26
6,26
1224,26
2133,26
590,26
2287,26
2392,26
1659,26
236,26
1307,26
2099,26
2019,26
2446,26
836,26
1507,26
118,26
1532,26
133,26
1425,26
1442,26
1020,26
434,26
2146,26
1953,26
1921,26
1386,26
2030,26
1105,26
454,26
2476,26
597,26
531,26
421,26
1065,26
64,26
662,26
1475,26
254,26
1101,26
1253,26
1261,26
1492,26
1838,26
1958,26
2165,26
1683,26
1419,26
1124,26
366,26
1991,26
42,26
876,26
780,26
2234,26
2161,26
2114,26
144,26
318,26
2402,26
2232,26
2486,26
2318,26
587,26
1262,26
1230,26
2385,26
1610,26
1234,26
2332,26
272,26
1528,26
935,26
747,26
883,26
701,26
2271,26
2317,26
1281,26
1052,26
740,26
1913,26
982,26
1256,26
1968,26
124,26
451,26
519,26
651,26
1315,26
2339,26
1587,26
834,26
1016,26
2043,26
1267,26
1555,26
2407,26
2209,26
901,26
1914,26
1436,26
2046,26
562,26
400,26
644,26
1424,26
830,26
2337,26
2389,26
1944,26
2175,26
1197,26
37,26
2109,26
1497,26
1882,26
1433,26
2311,26
361,26
2431,26
642,26
789,26
2370,26
1596,26
902,26
1795,26
1663,26
609,26
568,26
1012,26
2045,26
820,26
1350,26
411,26
1612,26
1331,26
130,26
750,26
186,26
1687,26
1541,26
920,26
337,26
1876,26
8,26
1432,26
1969,26
2280,26
442,26
24,26
1077,26
2275,26
1365,26
1453,26
596,26
1484,26
1557,26
923,26
1801,26
2216,26
420,26
2160,26
153,26
2358,26
1626,26
1675,26
472,26
547,26
2110,26
1403,26
1547,26
895,26
2335,26
968,26
1214,26
2092,26
85,26
1431,26
1428,26
2408,26
550,26
1875,26
1566,26
2465,26
1319,26
305,26
707,26
553,26
752,26
386,26
934,26
962,26
2238,26
1658,26
1756,26
75,26
148,26
567,26
1282,26
323,26
677,26
2136,26
2066,26
610,26
2379,26
1451,26
1597,26
1481,26
1645,26
719,26
790,26
249,26
605,26
1147,26
921,26
1060,26
59,26
1680,26
1859,26
2080,26
418,26
1407,26
671,26
352,26
1344,26
379,26
287,26
1569,26
315,26
176,26
1176,26
775,26
852,26
2222,26
1002,26
382,26
2411,26
1640,26
262,26
1862,26
2300,26
2230,26
869,26
193,26
23,26
625,26
417,26
691,26
1192,26
234,26
2273,26
1750,26
1485,26
768,26
989,26
893,26
558,26
1297,26
116,26
920,27
29,27
727,27
752,27
887,27
204,27
1683,27
854,27
664,27
1852,27
2375,27
2110,27
1164,27
644,27
797,27
982,27
1833,27
1931,27
587,27
590,27
1176,27
1077,27
1561,27
411,27
609,27
1278,27
148,27
750,27
822,27
1645,27
930,27
1795,27
2283,27
234,27
1501,27
1547,27
2339,27
1418,27
